"","MMSI","IMO","VESSEL_NAME","VESSEL_TYPE","FLAG","LENGTH.METERS.","WIDTH.METERS.","STATUS","SPEED.KNOTSx10.","LON","LAT","COURSE","HEADING","TIMESTAMP"
"3492",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,137,-61.73584,15.74381,196,190,"23/01/2019 22:42:09"
"3493",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,136,-61.74684,15.70663,195,190,"23/01/2019 22:52:18"
"3494",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,136,-61.75852,15.6669,196,191,"23/01/2019 23:03:09"
"3495",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,63,-61.4322,15.17224,179,169,"23/01/2019 23:03:26"
"3496",311022500,9437866,"SILVER SPIRIT","Passenger Ship","Bahamas",210.7,26.5,0,26,-61.39269,15.31113,268,11,"23/01/2019 23:04:18"
"3497",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,134,-61.76692,15.63785,194,190,"23/01/2019 23:11:09"
"3498",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,66,-61.42871,15.1576,164,154,"23/01/2019 23:11:58"
"3499",311022500,9437866,"SILVER SPIRIT","Passenger Ship","Bahamas",210.7,26.5,0,122,-61.40494,15.31857,309,311,"23/01/2019 23:12:18"
"3500",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,66,-61.42384,15.14134,164,156,"23/01/2019 23:21:07"
"3501",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,135,-61.76256,15.60004,162,159,"23/01/2019 23:21:28"
"3502",311022500,9437866,"SILVER SPIRIT","Passenger Ship","Bahamas",210.7,26.5,0,112,-61.4376,15.33974,302,302,"23/01/2019 23:23:59"
"3503",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,67,-61.41931,15.12545,165,157,"23/01/2019 23:30:07"
"3504",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,71,-61.75331,15.57176,162,154,"23/01/2019 23:31:09"
"3505",311022500,9437866,"SILVER SPIRIT","Passenger Ship","Bahamas",210.7,26.5,0,111,-61.46888,15.35787,299,298,"23/01/2019 23:35:29"
"3506",311022500,9437866,"SILVER SPIRIT","Passenger Ship","Bahamas",210.7,26.5,0,111,-61.48383,15.36557,297,298,"23/01/2019 23:40:47"
"3507",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,65,-61.41388,15.10646,164,156,"23/01/2019 23:40:57"
"3508",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,69,-61.74748,15.55313,164,156,"23/01/2019 23:41:19"
"3509",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,65,-61.40919,15.0897,165,156,"23/01/2019 23:50:28"
"3510",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,69,-61.74157,15.53452,162,155,"23/01/2019 23:51:27"
"3511",311022500,9437866,"SILVER SPIRIT","Passenger Ship","Bahamas",210.7,26.5,0,112,-61.51579,15.38225,297,298,"23/01/2019 23:51:58"
"3512",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,70,-61.73643,15.51814,162,155,"24/01/2019 00:00:19"
"3513",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,64,-61.40321,15.06899,163,154,"24/01/2019 00:02:17"
"3514",311022500,9437866,"SILVER SPIRIT","Passenger Ship","Bahamas",210.7,26.5,0,109,-61.54383,15.39834,308,309,"24/01/2019 00:02:18"
"3515",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,65,-61.39943,15.05516,166,155,"24/01/2019 00:10:07"
"3516",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,69,-61.73038,15.49928,161,156,"24/01/2019 00:10:28"
"3517",311022500,9437866,"SILVER SPIRIT","Passenger Ship","Bahamas",210.7,26.5,0,108,-61.56587,15.42167,325,329,"24/01/2019 00:12:48"
"3518",311022500,9437866,"SILVER SPIRIT","Passenger Ship","Bahamas",210.7,26.5,0,111,-61.58028,15.44174,324,331,"24/01/2019 00:20:48"
"3519",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,69,-61.72437,15.47999,162,155,"24/01/2019 00:20:57"
"3520",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,66,-61.39372,15.03465,164,154,"24/01/2019 00:21:47"
"3521",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,69,-61.71869,15.4625,162,155,"24/01/2019 00:30:29"
"3522",311084000,8707343,"STAR PRIDE","Passenger Ship","Bahamas",133.4,20.5,0,66,-61.3893,15.01898,165,154,"24/01/2019 00:30:36"
"3523",311022500,9437866,"SILVER SPIRIT","Passenger Ship","Bahamas",210.7,26.5,0,111,-61.59667,15.47166,335,341,"24/01/2019 00:31:48"
"3524",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,66,-61.71275,15.44382,162,156,"24/01/2019 00:40:48"
"3525",311022500,9437866,"SILVER SPIRIT","Passenger Ship","Bahamas",210.7,26.5,0,113,-61.61097,15.50244,335,340,"24/01/2019 00:42:38"
"3526",311022500,9437866,"SILVER SPIRIT","Passenger Ship","Bahamas",210.7,26.5,0,111,-61.62234,15.52481,333,337,"24/01/2019 00:50:39"
"3527",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,66,-61.70664,15.42431,162,154,"24/01/2019 00:51:49"
"3528",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,68,-61.70194,15.40945,162,155,"24/01/2019 01:00:08"
"3529",311022500,9437866,"SILVER SPIRIT","Passenger Ship","Bahamas",210.7,26.5,0,109,-61.63652,15.55256,332,335,"24/01/2019 01:00:48"
"3530",311022500,9437866,"SILVER SPIRIT","Passenger Ship","Bahamas",210.7,26.5,0,113,-61.65103,15.58063,334,338,"24/01/2019 01:10:58"
"3531",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,68,-61.69473,15.38684,162,157,"24/01/2019 01:12:38"
"3532",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,67,-61.69044,15.37315,162,157,"24/01/2019 01:20:18"
"3533",311022500,9437866,"SILVER SPIRIT","Passenger Ship","Bahamas",210.7,26.5,0,108,-61.66579,15.60949,335,336,"24/01/2019 01:21:29"
"3534",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,67,-61.68481,15.35543,163,158,"24/01/2019 01:30:09"
"3535",311022500,9437866,"SILVER SPIRIT","Passenger Ship","Bahamas",210.7,26.5,0,112,-61.67968,15.63634,332,338,"24/01/2019 01:31:08"
"3536",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,70,-61.67857,15.33608,162,155,"24/01/2019 01:40:48"
"3537",311022500,9437866,"SILVER SPIRIT","Passenger Ship","Bahamas",210.7,26.5,0,110,-61.69669,15.66352,332,338,"24/01/2019 01:41:27"
"3538",229074000,9506459,"CELEBRITY REFLECTION","Passenger Ship","Malta",319,37.4,0,165,-61.60091,15.00043,331,338,"24/01/2019 01:51:29"
"3539",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,69,-61.67207,15.31597,162,156,"24/01/2019 01:51:38"
"3540",311022500,9437866,"SILVER SPIRIT","Passenger Ship","Bahamas",210.7,26.5,0,113,-61.71959,15.68938,310,315,"24/01/2019 01:52:28"
"3541",229074000,9506459,"CELEBRITY REFLECTION","Passenger Ship","Malta",319,37.4,0,162,-61.62119,15.03999,333,339,"24/01/2019 02:01:12"
"3542",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,70,-61.66606,15.29656,162,156,"24/01/2019 02:01:58"
"3543",311022500,9437866,"SILVER SPIRIT","Passenger Ship","Bahamas",210.7,26.5,0,112,-61.73875,15.71552,330,340,"24/01/2019 02:02:58"
"3544",311022500,9437866,"SILVER SPIRIT","Passenger Ship","Bahamas",210.7,26.5,0,111,-61.7509,15.73781,334,344,"24/01/2019 02:10:59"
"3545",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,70,-61.66035,15.27843,162,156,"24/01/2019 02:11:39"
"3546",229074000,9506459,"CELEBRITY REFLECTION","Passenger Ship","Malta",319,37.4,0,166,-61.6462,15.08869,331,338,"24/01/2019 02:13:12"
"3547",229074000,9506459,"CELEBRITY REFLECTION","Passenger Ship","Malta",319,37.4,0,165,-61.6643,15.12373,335,338,"24/01/2019 02:21:41"
"3548",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,69,-61.65419,15.25913,164,158,"24/01/2019 02:21:58"
"3549",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,69,-61.64865,15.2419,163,157,"24/01/2019 02:31:18"
"3550",229074000,9506459,"CELEBRITY REFLECTION","Passenger Ship","Malta",319,37.4,0,163,-61.68715,15.16802,333,336,"24/01/2019 02:32:30"
"3551",229074000,9506459,"CELEBRITY REFLECTION","Passenger Ship","Malta",319,37.4,0,164,-61.70336,15.19958,334,337,"24/01/2019 02:40:12"
"3552",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,68,-61.6428,15.22346,163,158,"24/01/2019 02:41:28"
"3553",229074000,9506459,"CELEBRITY REFLECTION","Passenger Ship","Malta",319,37.4,0,167,-61.72549,15.24271,333,336,"24/01/2019 02:50:35"
"3554",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,68,-61.63613,15.20213,162,157,"24/01/2019 02:53:09"
"3555",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,68,-61.63117,15.18626,162,157,"24/01/2019 03:01:49"
"3556",229074000,9506459,"CELEBRITY REFLECTION","Passenger Ship","Malta",319,37.4,0,170,-61.75032,15.29072,333,337,"24/01/2019 03:01:59"
"3557",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,70,-61.62595,15.16911,163,156,"24/01/2019 03:11:09"
"3558",229074000,9506459,"CELEBRITY REFLECTION","Passenger Ship","Malta",319,37.4,0,163,-61.77129,15.33137,333,336,"24/01/2019 03:11:53"
"3559",229074000,9506459,"CELEBRITY REFLECTION","Passenger Ship","Malta",319,37.4,0,166,-61.79164,15.37088,333,337,"24/01/2019 03:21:29"
"3560",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,69,-61.62009,15.14793,165,157,"24/01/2019 03:22:29"
"3561",229074000,9506459,"CELEBRITY REFLECTION","Passenger Ship","Malta",319,37.4,0,167,-61.81029,15.40732,333,338,"24/01/2019 03:30:11"
"3562",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,72,-61.61537,15.12927,168,156,"24/01/2019 03:32:19"
"3563",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,72,-61.61209,15.11374,168,156,"24/01/2019 03:40:19"
"3564",229074000,9506459,"CELEBRITY REFLECTION","Passenger Ship","Malta",319,37.4,0,163,-61.83329,15.45165,333,338,"24/01/2019 03:40:59"
"3565",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,69,-61.60556,15.09282,160,149,"24/01/2019 03:51:27"
"3566",229074000,9506459,"CELEBRITY REFLECTION","Passenger Ship","Malta",319,37.4,0,164,-61.85554,15.49492,332,338,"24/01/2019 03:51:35"
"3567",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,70,-61.59925,15.07454,162,150,"24/01/2019 04:01:18"
"3568",229074000,9506459,"CELEBRITY REFLECTION","Passenger Ship","Malta",319,37.4,0,164,-61.87844,15.53933,333,339,"24/01/2019 04:02:29"
"3569",229074000,9506459,"CELEBRITY REFLECTION","Passenger Ship","Malta",319,37.4,0,163,-61.8955,15.57232,334,339,"24/01/2019 04:10:35"
"3570",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,66,-61.5927,15.05461,161,151,"24/01/2019 04:12:18"
"3571",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,65,-61.58725,15.0393,160,151,"24/01/2019 04:21:09"
"3572",229074000,9506459,"CELEBRITY REFLECTION","Passenger Ship","Malta",319,37.4,0,163,-61.91822,15.61647,333,338,"24/01/2019 04:21:29"
"3573",229074000,9506459,"CELEBRITY REFLECTION","Passenger Ship","Malta",319,37.4,0,161,-61.93652,15.65171,333,338,"24/01/2019 04:30:11"
"3574",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,64,-61.58132,15.02399,159,152,"24/01/2019 04:30:18"
"3575",229074000,9506459,"CELEBRITY REFLECTION","Passenger Ship","Malta",319,37.4,0,164,-61.95965,15.69678,333,338,"24/01/2019 04:41:16"
"3576",309416000,9417086,"SEABOURN ODYSSEY","Passenger Ship","Bahamas",198.19,26,0,68,-61.57296,15.00311,160,150,"24/01/2019 04:42:26"
"3577",229074000,9506459,"CELEBRITY REFLECTION","Passenger Ship","Malta",319,37.4,0,165,-61.98344,15.74273,333,338,"24/01/2019 04:52:29"
"3578",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,133,-61.51108,15.7483,221,217,"24/01/2019 05:17:35"
"3579",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,134,-61.51937,15.74132,236,234,"24/01/2019 05:20:26"
"3580",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,139,-61.5537,15.72127,240,237,"24/01/2019 05:30:36"
"3581",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,136,-61.59052,15.69975,238,236,"24/01/2019 05:41:33"
"3582",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,132,-61.62275,15.68045,237,233,"24/01/2019 05:51:23"
"3583",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,129,-61.65797,15.65835,238,236,"24/01/2019 06:02:34"
"3584",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,128,-61.68201,15.64412,238,238,"24/01/2019 06:10:14"
"3585",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,127,-61.71292,15.62612,238,238,"24/01/2019 06:20:04"
"3586",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,126,-61.74343,15.60548,220,219,"24/01/2019 06:30:15"
"3587",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,99,-61.75248,15.57552,173,166,"24/01/2019 06:40:04"
"3588",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,87,-61.74426,15.55108,158,149,"24/01/2019 06:50:24"
"3589",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,84,-61.73495,15.52788,158,149,"24/01/2019 07:00:43"
"3590",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,87,-61.72633,15.50587,157,151,"24/01/2019 07:10:44"
"3591",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,88,-61.71763,15.48288,160,152,"24/01/2019 07:20:44"
"3592",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,88,-61.70835,15.45872,157,149,"24/01/2019 07:31:14"
"3593",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,83,-61.69908,15.43592,159,151,"24/01/2019 07:41:35"
"3594",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,84,-61.69043,15.41303,159,151,"24/01/2019 07:52:03"
"3595",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,83,-61.6816,15.39033,160,153,"24/01/2019 08:02:23"
"3596",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,84,-61.67525,15.37297,160,153,"24/01/2019 08:10:14"
"3597",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,84,-61.66687,15.35113,160,155,"24/01/2019 08:20:14"
"3598",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,83,-61.65881,15.329,159,151,"24/01/2019 08:30:24"
"3599",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,83,-61.65014,15.30615,160,152,"24/01/2019 08:40:53"
"3600",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,76,-61.63421,15.2938,90,88,"24/01/2019 08:50:45"
"3601",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,116,-61.3755,15.00747,344,354,"24/01/2019 08:59:42"
"3602",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,120,-61.37752,15.01498,347,355,"24/01/2019 09:02:04"
"3603",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,84,-61.60573,15.29418,89,89,"24/01/2019 09:02:43"
"3604",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,84,-61.58803,15.29415,91,93,"24/01/2019 09:10:03"
"3605",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,122,-61.38528,15.04538,345,354,"24/01/2019 09:11:23"
"3606",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,84,-61.56419,15.29418,90,91,"24/01/2019 09:20:03"
"3607",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,123,-61.39397,15.08058,346,355,"24/01/2019 09:22:03"
"3608",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,121,-61.4012,15.11195,347,356,"24/01/2019 09:31:32"
"3609",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,81,-61.53523,15.2945,89,90,"24/01/2019 09:32:14"
"3610",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,116,-61.40559,15.14007,352,1,"24/01/2019 09:40:13"
"3611",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,81,-61.51257,15.29488,88,90,"24/01/2019 09:42:03"
"3612",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,81,-61.48888,15.295,90,92,"24/01/2019 09:52:14"
"3613",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,120,-61.41121,15.17975,350,358,"24/01/2019 09:52:22"
"3614",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,78,-61.46995,15.29512,89,90,"24/01/2019 10:00:33"
"3615",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,108,-61.4135,15.2061,354,1,"24/01/2019 10:00:43"
"3616",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,78,-61.44825,15.29527,90,90,"24/01/2019 10:10:14"
"3617",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,99,-61.41539,15.23462,356,359,"24/01/2019 10:10:52"
"3618",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,90,-61.41717,15.26143,356,357,"24/01/2019 10:21:14"
"3619",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,71,-61.42053,15.2952,90,89,"24/01/2019 10:23:35"
"3620",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,88,-61.41865,15.28253,357,358,"24/01/2019 10:30:03"
"3621",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,74,-61.40701,15.29467,93,92,"24/01/2019 10:30:04"
"3622",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,13,-61.39012,15.2952,65,49,"24/01/2019 10:41:35"
"3623",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,77,-61.39921,15.30427,54,54,"24/01/2019 10:42:43"
"3624",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,1,-61.38973,15.31317,101,17,"24/01/2019 10:59:30"
"3625",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,0,-61.38968,15.3132,106,17,"24/01/2019 21:49:33"
"3626",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,25,-61.3925,15.31333,245,307,"24/01/2019 21:56:48"
"3627",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,106,-61.40392,15.31603,285,285,"24/01/2019 22:02:42"
"3628",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,110,-61.4234,15.32782,306,307,"24/01/2019 22:10:02"
"3629",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,107,-61.45293,15.34863,306,308,"24/01/2019 22:21:51"
"3630",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,106,-61.4736,15.36327,305,305,"24/01/2019 22:30:11"
"3631",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,104,-61.49893,15.38112,306,306,"24/01/2019 22:40:32"
"3632",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,104,-61.5229,15.39995,308,309,"24/01/2019 22:50:52"
"3633",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,104,-61.54572,15.41817,309,308,"24/01/2019 23:00:42"
"3634",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,104,-61.56739,15.43543,309,308,"24/01/2019 23:10:01"
"3635",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,21,-61.39233,15.29463,234,244,"24/01/2019 23:11:09"
"3636",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,104,-61.59132,15.45433,308,310,"24/01/2019 23:20:12"
"3637",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,76,-61.40095,15.28205,217,219,"24/01/2019 23:20:18"
"3638",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,106,-61.61517,15.47333,308,310,"24/01/2019 23:30:21"
"3639",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,84,-61.41768,15.26147,218,217,"24/01/2019 23:31:39"
"3640",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,106,-61.63995,15.49308,309,310,"24/01/2019 23:40:51"
"3641",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,85,-61.4329,15.24328,221,219,"24/01/2019 23:41:38"
"3642",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,85,-61.4468,15.2275,219,216,"24/01/2019 23:50:28"
"3643",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,105,-61.66287,15.51132,308,311,"24/01/2019 23:50:40"
"3644",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,106,-61.68719,15.53062,309,311,"25/01/2019 00:01:01"
"3645",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,78,-61.46568,15.20577,218,214,"25/01/2019 00:02:58"
"3646",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,79,-61.47655,15.1932,220,214,"25/01/2019 00:10:29"
"3647",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,107,-61.71181,15.55025,309,311,"25/01/2019 00:11:22"
"3648",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,79,-61.49083,15.17662,222,213,"25/01/2019 00:20:18"
"3649",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,107,-61.73272,15.57428,324,329,"25/01/2019 00:22:02"
"3650",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,104,-61.74763,15.59543,325,330,"25/01/2019 00:30:42"
"3651",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,75,-61.50539,15.15858,217,208,"25/01/2019 00:31:08"
"3652",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,105,-61.76435,15.619,325,328,"25/01/2019 00:40:32"
"3653",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,76,-61.52061,15.13958,219,209,"25/01/2019 00:42:39"
"3654",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,76,-61.53152,15.12637,217,209,"25/01/2019 00:50:39"
"3655",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,105,-61.78367,15.64618,324,330,"25/01/2019 00:51:41"
"3656",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,76,-61.54725,15.1082,217,211,"25/01/2019 01:01:48"
"3657",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,103,-61.80168,15.67148,326,330,"25/01/2019 01:02:22"
"3658",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,108,-61.81593,15.69142,327,333,"25/01/2019 01:10:32"
"3659",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,70,-61.56061,15.08882,199,187,"25/01/2019 01:13:09"
"3660",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,110,-61.83345,15.71602,326,335,"25/01/2019 01:20:21"
"3661",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,72,-61.56207,15.0721,172,160,"25/01/2019 01:21:49"
"3662",258215000,9725421,"VIKING SEA","Passenger Ship","Norway",228.2,28.8,0,116,-61.85201,15.74217,325,334,"25/01/2019 01:30:21"
"3663",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,76,-61.55953,15.05405,168,160,"25/01/2019 01:30:39"
"3664",309682000,9041253,"CARNIVAL FASCINATION","Passenger Ship","Bahamas",262,31.53,0,167,-61.67272,15.00331,334,338,"25/01/2019 01:32:35"
"3665",309682000,9041253,"CARNIVAL FASCINATION","Passenger Ship","Bahamas",262,31.53,0,164,-61.69446,15.0466,334,338,"25/01/2019 01:42:58"
"3666",256235000,9753193,"MEIN SCHIFF 5","Passenger Ship","Malta",295.26,36.24,0,74,-61.55495,15.02807,172,156,"25/01/2019 01:42:59"
"3667",309682000,9041253,"CARNIVAL FASCINATION","Passenger Ship","Bahamas",262,31.53,0,166,-61.71304,15.08146,332,336,"25/01/2019 01:51:29"
