"","MMSI","IMO","VESSEL_NAME","VESSEL_TYPE","FLAG","LENGTH.METERS.","WIDTH.METERS.","STATUS","SPEED.KNOTSx10.","LON","LAT","COURSE","HEADING","TIMESTAMP"
"2515",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46225,15.57642,0,511,"20/01/2018 16:21:58"
"2516",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46222,15.57635,0,511,"20/01/2018 16:43:07"
"2517",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46209,15.57627,0,511,"20/01/2018 17:06:17"
"2518",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46233,15.57652,0,511,"20/01/2018 17:26:07"
"2519",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46233,15.57663,0,511,"20/01/2018 17:49:38"
"2520",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46224,15.57638,0,511,"20/01/2018 18:11:37"
"2521",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46215,15.57623,0,511,"20/01/2018 18:32:08"
"2522",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46218,15.57625,0,511,"20/01/2018 18:55:58"
"2523",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46229,15.57637,0,511,"20/01/2018 19:19:58"
"2524",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46228,15.57634,0,511,"20/01/2018 19:43:09"
"2525",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46227,15.57631,0,511,"20/01/2018 20:04:27"
"2526",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46216,15.57627,0,511,"20/01/2018 20:25:08"
"2527",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46221,15.57629,0,511,"20/01/2018 20:45:28"
"2528",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46228,15.57641,0,511,"20/01/2018 21:07:57"
"2529",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46232,15.57657,0,511,"20/01/2018 21:30:57"
"2530",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46223,15.57642,0,511,"20/01/2018 21:51:18"
"2531",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46223,15.57644,0,511,"20/01/2018 22:14:17"
"2532",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.4622,15.57627,0,511,"20/01/2018 22:35:28"
"2533",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.4621,15.57631,0,511,"20/01/2018 22:55:57"
"2534",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46223,15.57647,0,511,"20/01/2018 23:16:48"
"2535",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46225,15.57659,0,511,"20/01/2018 23:37:18"
"2536",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46227,15.57647,0,511,"20/01/2018 23:58:08"
"2537",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46231,15.57632,0,511,"21/01/2018 00:19:08"
"2538",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46224,15.57629,0,511,"21/01/2018 00:39:48"
"2539",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46221,15.57642,0,511,"21/01/2018 01:00:08"
"2540",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46227,15.57658,0,511,"21/01/2018 01:20:08"
"2541",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46215,15.57643,0,511,"21/01/2018 01:40:18"
"2542",247312900,9490052,"AIDAMAR","Passenger Ship","Italy",253.22,38.17,0,158,-61.5205,15.01218,310,314,"21/01/2018 01:52:01"
"2543",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46227,15.57644,0,511,"21/01/2018 02:01:48"
"2544",247312900,9490052,"AIDAMAR","Passenger Ship","Italy",253.22,38.17,0,158,-61.5624,15.04608,310,315,"21/01/2018 02:04:00"
"2545",247312900,9490052,"AIDAMAR","Passenger Ship","Italy",253.22,38.17,0,160,-61.58613,15.0655,310,316,"21/01/2018 02:10:49"
"2546",247312900,9490052,"AIDAMAR","Passenger Ship","Italy",253.22,38.17,0,161,-61.61386,15.10207,333,342,"21/01/2018 02:21:13"
"2547",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46228,15.57635,0,511,"21/01/2018 02:22:08"
"2548",247312900,9490052,"AIDAMAR","Passenger Ship","Italy",253.22,38.17,0,160,-61.63423,15.1463,336,344,"21/01/2018 02:32:01"
"2549",247312900,9490052,"AIDAMAR","Passenger Ship","Italy",253.22,38.17,0,156,-61.65141,15.18535,336,341,"21/01/2018 02:41:38"
"2550",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46235,15.57643,0,511,"21/01/2018 02:44:48"
"2551",247312900,9490052,"AIDAMAR","Passenger Ship","Italy",253.22,38.17,0,159,-61.66895,15.2272,337,343,"21/01/2018 02:51:56"
"2552",247312900,9490052,"AIDAMAR","Passenger Ship","Italy",253.22,38.17,0,159,-61.68548,15.2662,338,342,"21/01/2018 03:01:25"
"2553",246167000,9122552,"ROTTERDAM","Passenger Ship","Netherlands",237.95,32.25,0,154,-61.90584,15.74755,156,150,"21/01/2018 03:08:33"
"2554",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46231,15.57648,0,511,"21/01/2018 03:08:58"
"2555",247312900,9490052,"AIDAMAR","Passenger Ship","Italy",253.22,38.17,0,159,-61.70235,15.30572,337,342,"21/01/2018 03:11:02"
"2556",246167000,9122552,"ROTTERDAM","Passenger Ship","Netherlands",237.95,32.25,0,153,-61.8998,15.73365,157,151,"21/01/2018 03:12:03"
"2557",247312900,9490052,"AIDAMAR","Passenger Ship","Italy",253.22,38.17,0,161,-61.71964,15.34633,337,342,"21/01/2018 03:20:50"
"2558",246167000,9122552,"ROTTERDAM","Passenger Ship","Netherlands",237.95,32.25,0,153,-61.88253,15.69355,157,151,"21/01/2018 03:22:09"
"2559",247312900,9490052,"AIDAMAR","Passenger Ship","Italy",253.22,38.17,0,158,-61.7364,15.38557,337,339,"21/01/2018 03:30:26"
"2560",246167000,9122552,"ROTTERDAM","Passenger Ship","Netherlands",237.95,32.25,0,153,-61.86943,15.66019,160,155,"21/01/2018 03:30:27"
"2561",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46221,15.57626,0,511,"21/01/2018 03:32:08"
"2562",247312900,9490052,"AIDAMAR","Passenger Ship","Italy",253.22,38.17,0,159,-61.75373,15.42663,339,342,"21/01/2018 03:40:32"
"2563",246167000,9122552,"ROTTERDAM","Passenger Ship","Netherlands",237.95,32.25,0,155,-61.85707,15.61787,164,160,"21/01/2018 03:40:39"
"2564",246167000,9122552,"ROTTERDAM","Passenger Ship","Netherlands",237.95,32.25,0,155,-61.84594,15.57852,164,159,"21/01/2018 03:50:03"
"2565",247312900,9490052,"AIDAMAR","Passenger Ship","Italy",253.22,38.17,0,159,-61.77094,15.46702,336,339,"21/01/2018 03:50:20"
"2566",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46213,15.57616,0,511,"21/01/2018 03:52:48"
"2567",247312900,9490052,"AIDAMAR","Passenger Ship","Italy",253.22,38.17,0,159,-61.78794,15.50707,337,340,"21/01/2018 04:00:14"
"2568",246167000,9122552,"ROTTERDAM","Passenger Ship","Netherlands",237.95,32.25,0,156,-61.8329,15.53495,163,160,"21/01/2018 04:00:27"
"2569",246167000,9122552,"ROTTERDAM","Passenger Ship","Netherlands",237.95,32.25,0,155,-61.81948,15.49192,163,160,"21/01/2018 04:10:45"
"2570",247312900,9490052,"AIDAMAR","Passenger Ship","Italy",253.22,38.17,0,160,-61.80648,15.55072,338,343,"21/01/2018 04:10:55"
"2571",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46224,15.57633,0,511,"21/01/2018 04:15:37"
"2572",246167000,9122552,"ROTTERDAM","Passenger Ship","Netherlands",237.95,32.25,0,155,-61.80412,15.44979,158,155,"21/01/2018 04:21:03"
"2573",247312900,9490052,"AIDAMAR","Passenger Ship","Italy",253.22,38.17,0,161,-61.8252,15.59453,339,344,"21/01/2018 04:21:31"
"2574",247312900,9490052,"AIDAMAR","Passenger Ship","Italy",253.22,38.17,0,164,-61.84077,15.63097,337,343,"21/01/2018 04:30:14"
"2575",246167000,9122552,"ROTTERDAM","Passenger Ship","Netherlands",237.95,32.25,0,152,-61.78753,15.40886,157,155,"21/01/2018 04:31:15"
"2576",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46227,15.57646,0,511,"21/01/2018 04:37:28"
"2577",247312900,9490052,"AIDAMAR","Passenger Ship","Italy",253.22,38.17,0,163,-61.86057,15.67735,336,343,"21/01/2018 04:41:13"
"2578",246167000,9122552,"ROTTERDAM","Passenger Ship","Netherlands",237.95,32.25,0,152,-61.7704,15.36936,157,155,"21/01/2018 04:41:21"
"2579",246167000,9122552,"ROTTERDAM","Passenger Ship","Netherlands",237.95,32.25,0,151,-61.7538,15.3309,157,154,"21/01/2018 04:51:09"
"2580",247312900,9490052,"AIDAMAR","Passenger Ship","Italy",253.22,38.17,0,160,-61.8793,15.72143,336,343,"21/01/2018 04:51:49"
"2581",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,148,-61.53789,15.00457,338,344,"21/01/2018 04:54:09"
"2582",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46211,15.57625,0,511,"21/01/2018 04:59:38"
"2583",246167000,9122552,"ROTTERDAM","Passenger Ship","Netherlands",237.95,32.25,0,151,-61.73872,15.29481,158,154,"21/01/2018 05:00:20"
"2584",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,148,-61.54971,15.03522,339,347,"21/01/2018 05:02:09"
"2585",246167000,9122552,"ROTTERDAM","Passenger Ship","Netherlands",237.95,32.25,0,153,-61.72288,15.25461,159,155,"21/01/2018 05:10:27"
"2586",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,135,-61.56473,15.07519,339,348,"21/01/2018 05:12:46"
"2587",246167000,9122552,"ROTTERDAM","Passenger Ship","Netherlands",237.95,32.25,0,153,-61.7065,15.21241,158,153,"21/01/2018 05:20:56"
"2588",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,133,-61.57558,15.10375,340,350,"21/01/2018 05:20:58"
"2589",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.4621,15.57633,0,511,"21/01/2018 05:23:19"
"2590",246167000,9122552,"ROTTERDAM","Passenger Ship","Netherlands",237.95,32.25,0,151,-61.69093,15.17675,157,153,"21/01/2018 05:30:03"
"2591",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,136,-61.59048,15.14394,340,348,"21/01/2018 05:32:17"
"2592",246167000,9122552,"ROTTERDAM","Passenger Ship","Netherlands",237.95,32.25,0,150,-61.67402,15.13793,157,153,"21/01/2018 05:40:03"
"2593",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,135,-61.60135,15.17379,341,346,"21/01/2018 05:40:37"
"2594",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46226,15.5765,0,511,"21/01/2018 05:43:28"
"2595",246167000,9122552,"ROTTERDAM","Passenger Ship","Netherlands",237.95,32.25,0,151,-61.65549,15.09236,158,152,"21/01/2018 05:51:45"
"2596",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,132,-61.61751,15.21717,340,344,"21/01/2018 05:52:58"
"2597",246167000,9122552,"ROTTERDAM","Passenger Ship","Netherlands",237.95,32.25,0,156,-61.64035,15.05429,161,155,"21/01/2018 06:01:15"
"2598",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,131,-61.62956,15.24952,340,344,"21/01/2018 06:02:16"
"2599",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46234,15.57662,0,511,"21/01/2018 06:03:48"
"2600",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,132,-61.64164,15.28182,340,344,"21/01/2018 06:11:37"
"2601",246167000,9122552,"ROTTERDAM","Passenger Ship","Netherlands",237.95,32.25,0,158,-61.62595,15.00957,163,158,"21/01/2018 06:11:51"
"2602",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,132,-61.65465,15.31659,339,344,"21/01/2018 06:21:36"
"2603",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46228,15.57645,0,511,"21/01/2018 06:27:37"
"2604",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,127,-61.65692,15.3549,13,18,"21/01/2018 06:32:27"
"2605",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,129,-61.64787,15.38274,17,21,"21/01/2018 06:40:37"
"2606",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46215,15.5763,0,511,"21/01/2018 06:51:27"
"2607",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,132,-61.63449,15.42175,18,19,"21/01/2018 06:51:57"
"2608",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,129,-61.62288,15.45638,17,17,"21/01/2018 07:01:58"
"2609",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46221,15.57639,0,511,"21/01/2018 07:11:18"
"2610",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,127,-61.61092,15.49253,18,20,"21/01/2018 07:12:36"
"2611",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,129,-61.60187,15.51964,18,21,"21/01/2018 07:20:38"
"2612",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,134,-61.58886,15.55877,18,22,"21/01/2018 07:31:47"
"2613",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46229,15.57634,0,511,"21/01/2018 07:34:18"
"2614",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,131,-61.57823,15.59083,19,23,"21/01/2018 07:40:47"
"2615",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,126,-61.56505,15.62968,18,26,"21/01/2018 07:52:07"
"2616",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.4621,15.57632,0,511,"21/01/2018 07:55:06"
"2617",227194000,9007491,"CLUB MED 2","Passenger Ship","France",182,20,0,129,-61.59352,15.00346,349,356,"21/01/2018 08:00:09"
"2618",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,125,-61.55308,15.66337,18,25,"21/01/2018 08:02:17"
"2619",227194000,9007491,"CLUB MED 2","Passenger Ship","France",182,20,0,129,-61.60079,15.04163,348,356,"21/01/2018 08:10:49"
"2620",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,125,-61.5409,15.69729,21,28,"21/01/2018 08:12:36"
"2621",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46217,15.57625,0,511,"21/01/2018 08:18:37"
"2622",370648000,9359791,"MSC FANTASIA","Passenger Ship","Panama",333.33,37.92,0,125,-61.53024,15.72563,20,28,"21/01/2018 08:21:16"
"2623",227194000,9007491,"CLUB MED 2","Passenger Ship","France",182,20,0,131,-61.60808,15.07958,349,358,"21/01/2018 08:21:20"
"2624",227194000,9007491,"CLUB MED 2","Passenger Ship","France",182,20,0,133,-61.61378,15.11815,353,0,"21/01/2018 08:31:49"
"2625",227194000,9007491,"CLUB MED 2","Passenger Ship","France",182,20,0,132,-61.61697,15.15296,355,0,"21/01/2018 08:41:09"
"2626",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46213,15.57615,0,511,"21/01/2018 08:42:07"
"2627",227194000,9007491,"CLUB MED 2","Passenger Ship","France",182,20,0,133,-61.62143,15.19195,351,356,"21/01/2018 08:51:41"
"2628",227194000,9007491,"CLUB MED 2","Passenger Ship","France",182,20,0,133,-61.62697,15.22705,351,356,"21/01/2018 09:01:11"
"2629",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46227,15.57639,0,511,"21/01/2018 09:03:07"
"2630",227194000,9007491,"CLUB MED 2","Passenger Ship","France",182,20,0,133,-61.63269,15.26443,351,355,"21/01/2018 09:11:20"
"2631",227194000,9007491,"CLUB MED 2","Passenger Ship","France",182,20,0,132,-61.63825,15.30112,351,357,"21/01/2018 09:21:20"
"2632",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46213,15.57618,0,511,"21/01/2018 09:23:08"
"2633",227194000,9007491,"CLUB MED 2","Passenger Ship","France",182,20,0,131,-61.64304,15.33744,353,357,"21/01/2018 09:31:19"
"2634",227194000,9007491,"CLUB MED 2","Passenger Ship","France",182,20,0,134,-61.64671,15.37371,355,357,"21/01/2018 09:41:11"
"2635",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46225,15.57631,0,511,"21/01/2018 09:46:27"
"2636",227194000,9007491,"CLUB MED 2","Passenger Ship","France",182,20,0,133,-61.65043,15.41068,354,355,"21/01/2018 09:51:10"
"2637",227194000,9007491,"CLUB MED 2","Passenger Ship","France",182,20,0,131,-61.65377,15.44729,354,355,"21/01/2018 10:01:10"
"2638",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46228,15.57641,0,511,"21/01/2018 10:06:38"
"2639",227194000,9007491,"CLUB MED 2","Passenger Ship","France",182,20,0,129,-61.65785,15.4827,353,355,"21/01/2018 10:11:00"
"2640",227194000,9007491,"CLUB MED 2","Passenger Ship","France",182,20,0,131,-61.66216,15.51764,353,356,"21/01/2018 10:20:40"
"2641",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46217,15.57635,0,511,"21/01/2018 10:29:47"
"2642",227194000,9007491,"CLUB MED 2","Passenger Ship","France",182,20,0,130,-61.66633,15.55368,352,356,"21/01/2018 10:30:29"
"2643",227194000,9007491,"CLUB MED 2","Passenger Ship","France",182,20,0,127,-61.67191,15.58904,350,358,"21/01/2018 10:40:30"
"2644",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46229,15.57631,0,511,"21/01/2018 10:50:17"
"2645",227194000,9007491,"CLUB MED 2","Passenger Ship","France",182,20,0,131,-61.67876,15.62986,352,0,"21/01/2018 10:52:01"
"2646",227194000,9007491,"CLUB MED 2","Passenger Ship","France",182,20,0,131,-61.68296,15.6663,354,3,"21/01/2018 11:02:10"
"2647",227194000,9007491,"CLUB MED 2","Passenger Ship","France",182,20,0,133,-61.6867,15.69567,351,1,"21/01/2018 11:10:10"
"2648",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46231,15.5765,0,511,"21/01/2018 11:10:48"
"2649",227194000,9007491,"CLUB MED 2","Passenger Ship","France",182,20,0,141,-61.69258,15.73505,352,0,"21/01/2018 11:20:38"
"2650",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46229,15.57636,0,511,"21/01/2018 11:31:38"
"2651",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46225,15.57631,0,511,"21/01/2018 11:55:28"
"2652",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46231,15.57648,0,511,"21/01/2018 12:15:48"
"2653",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46229,15.57633,0,511,"21/01/2018 12:38:58"
"2654",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46233,15.57664,0,511,"21/01/2018 12:59:47"
"2655",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46233,15.57654,0,511,"21/01/2018 13:20:58"
"2656",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46235,15.57647,0,511,"21/01/2018 13:44:37"
"2657",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46234,15.57652,0,511,"21/01/2018 14:07:18"
"2658",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46224,15.57621,0,511,"21/01/2018 14:29:37"
"2659",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46224,15.57633,0,511,"21/01/2018 14:50:07"
"2660",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46223,15.57634,0,511,"21/01/2018 15:10:37"
"2661",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46228,15.57641,0,511,"21/01/2018 15:34:49"
"2662",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46223,15.57631,0,511,"21/01/2018 15:57:17"
"2663",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46217,15.5762,0,511,"21/01/2018 16:19:28"
"2664",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46218,15.57626,0,511,"21/01/2018 16:39:37"
"2665",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46233,15.57648,0,511,"21/01/2018 17:00:48"
"2666",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46227,15.57646,0,511,"21/01/2018 17:21:58"
"2667",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46226,15.57643,0,511,"21/01/2018 17:42:38"
"2668",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46223,15.57652,0,511,"21/01/2018 18:07:17"
"2669",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46234,15.57649,0,511,"21/01/2018 18:27:58"
"2670",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46211,15.5763,0,511,"21/01/2018 18:50:58"
"2671",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46217,15.57629,0,511,"21/01/2018 19:13:58"
"2672",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46227,15.57641,0,511,"21/01/2018 19:34:48"
"2673",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46222,15.57633,0,511,"21/01/2018 19:55:28"
"2674",309242000,8700785,"WIND SURF","Passenger Ship","Bahamas",182,20,0,81,-61.46267,15.0015,336,347,"21/01/2018 20:01:17"
"2675",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46209,15.5761,0,511,"21/01/2018 20:18:37"
"2676",309242000,8700785,"WIND SURF","Passenger Ship","Bahamas",182,20,0,83,-61.48017,15.0375,333,347,"21/01/2018 20:18:56"
"2677",309242000,8700785,"WIND SURF","Passenger Ship","Bahamas",182,20,0,84,-61.48283,15.04267,334,347,"21/01/2018 20:21:27"
"2678",309242000,8700785,"WIND SURF","Passenger Ship","Bahamas",182,20,0,84,-61.49233,15.06083,333,347,"21/01/2018 20:30:07"
"2679",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46227,15.57636,0,511,"21/01/2018 20:40:28"
"2680",309242000,8700785,"WIND SURF","Passenger Ship","Bahamas",182,20,0,82,-61.50517,15.0865,335,350,"21/01/2018 20:42:16"
"2681",309242000,8700785,"WIND SURF","Passenger Ship","Bahamas",182,20,0,81,-61.51517,15.11117,342,359,"21/01/2018 20:53:58"
"2682",309242000,8700785,"WIND SURF","Passenger Ship","Bahamas",182,20,0,79,-61.51817,15.12767,354,11,"21/01/2018 21:01:37"
"2683",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46233,15.57648,0,511,"21/01/2018 21:03:47"
"2684",309242000,8700785,"WIND SURF","Passenger Ship","Bahamas",182,20,0,80,-61.52733,15.14967,330,344,"21/01/2018 21:12:07"
"2685",309242000,8700785,"WIND SURF","Passenger Ship","Bahamas",182,20,0,82,-61.537,15.16633,332,345,"21/01/2018 21:20:37"
"2686",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46231,15.57658,0,511,"21/01/2018 21:24:38"
"2687",309242000,8700785,"WIND SURF","Passenger Ship","Bahamas",182,20,0,76,-61.54933,15.18867,334,345,"21/01/2018 21:32:07"
"2688",309242000,8700785,"WIND SURF","Passenger Ship","Bahamas",182,20,0,74,-61.55967,15.21017,337,345,"21/01/2018 21:43:36"
"2689",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46236,15.57654,0,511,"21/01/2018 21:48:47"
"2690",309242000,8700785,"WIND SURF","Passenger Ship","Bahamas",182,20,0,78,-61.56567,15.22417,339,345,"21/01/2018 21:51:06"
"2691",309242000,8700785,"WIND SURF","Passenger Ship","Bahamas",182,20,0,89,-61.575,15.2485,340,345,"21/01/2018 22:01:47"
"2692",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46233,15.57653,0,511,"21/01/2018 22:09:37"
"2693",309242000,8700785,"WIND SURF","Passenger Ship","Bahamas",182,20,0,92,-61.5845,15.272,335,340,"21/01/2018 22:11:47"
"2694",309242000,8700785,"WIND SURF","Passenger Ship","Bahamas",182,20,0,89,-61.59667,15.29683,335,341,"21/01/2018 22:22:36"
"2695",309242000,8700785,"WIND SURF","Passenger Ship","Bahamas",182,20,0,89,-61.60467,15.31383,335,341,"21/01/2018 22:30:07"
"2696",341683000,9038555,"LOVELY I","Passenger Ship","St Kitts Nevis",41.57,11,0,0,-61.46232,15.57655,0,511,"21/01/2018 22:33:17"
